3365, 0, 35
IMU,-2.17216,1.90599,-2.18083,-1.06592,-0.0270945,0.432133,0.979884
IMU,-2.22719,1.94158,-2.095,-1.06618,-0.0275824,0.430382,0.980211
IMU,-1.97208,1.71309,-2.61927,-1.06496,-0.0266391,0.440201,0.977205
IMU,-2.29628,1.97089,-2.00049,-1.06663,-0.0283638,0.429043,0.980415
IMU,-2.39617,1.98135,-1.89432,-1.06699,-0.0289203,0.427781,0.980477
IMU,-2.45,1.99003,-1.7723,-1.06734,-0.0291444,0.426605,0.980639
IMU,-2.11085,1.86591,-2.2879,-1.06557,-0.0268862,0.433962,0.979391
IMU,-2.52267,1.99302,-1.62336,-1.06768,-0.0291616,0.425425,0.980709
IMU,-2.57441,2.00408,-1.44811,-1.06819,-0.0289593,0.423968,0.980812
IMU,-2.66503,2.0307,-1.24265,-1.06891,-0.0286162,0.422249,0.98086
IMU,-2.76432,2.0938,-1.02552,-1.06983,-0.027946,0.419982,0.980816
IMU,-2.39617,1.98135,-1.89432,-1.06699,-0.0289203,0.427781,0.980477
IMU,-2.84567,2.1614,-0.815271,-1.07094,-0.0273683,0.417638,0.98065
IMU,-2.93749,2.18682,-0.621173,-1.07218,-0.0269584,0.415515,0.980186
IMU,-3.04515,2.1919,-0.512311,-1.0734,-0.0270591,0.41386,0.979487
IMU,-2.57441,2.00408,-1.44811,-1.06819,-0.0289593,0.423968,0.980812
IMU,-3.1274,2.20596,-0.529956,-1.07452,-0.0279558,0.412541,0.978844
IMU,-3.19349,2.21164,-0.599042,-1.07538,-0.0298251,0.41123,0.978337
IMU,-3.21832,2.19399,-0.598145,-1.0764,-0.0317174,0.410009,0.977677
IMU,-2.84567,2.1614,-0.815271,-1.07094,-0.0273683,0.417638,0.98065
IMU,-3.2252,2.14943,-0.507526,-1.07764,-0.0325943,0.409128,0.97669
IMU,-3.23088,2.11474,-0.367859,-1.07924,-0.0317183,0.408556,0.975179
IMU,-3.21263,2.10786,-0.241949,-1.08093,-0.0293089,0.408418,0.973398
IMU,-3.1274,2.20596,-0.529956,-1.07452,-0.0279558,0.412541,0.978844
IMU,-3.20875,2.05642,-0.195593,-1.08245,-0.0258816,0.40839,0.971784
IMU,-3.18961,1.95354,-0.223108,-1.08365,-0.0221739,0.408503,0.970534
IMU,-3.17106,1.82464,-0.320306,-1.08442,-0.0191119,0.409024,0.969599
IMU,-3.2252,2.14943,-0.507526,-1.07764,-0.0325943,0.409128,0.97669
IMU,-3.13547,1.71069,-0.509021,-1.08489,-0.0173392,0.409771,0.96873
IMU,-3.11095,1.63593,-0.772205,-1.08521,-0.0171107,0.410566,0.968004
IMU,-3.06669,1.59974,-1.06978,-1.08529,-0.0180006,0.411274,0.967645
IMU,-3.20875,2.05642,-0.195593,-1.08245,-0.0258816,0.40839,0.971784
IMU,-3.01884,1.59974,-1.33237,-1.08534,-0.0193852,0.411798,0.967382
IMU,-2.9644,1.64579,-1.52975,-1.08518,-0.0205447,0.412247,0.967266
IMU,-2.89651,1.69903,-1.70082,-1.08522,-0.0209549,0.412685,0.96707
IMU,-3.13547,1.71069,-0.509021,-1.08489,-0.0173392,0.409771,0.96873
IMU,-2.80261,1.72595,-1.84617,-1.08535,-0.0205489,0.413072,0.966763
IMU,-2.71408,1.71069,-1.95324,-1.0856,-0.0193363,0.413596,0.966225
IMU,-2.63572,1.64161,-2.01874,-1.08613,-0.0173796,0.414278,0.9654
IMU,-2.57651,1.5462,-2.05223,-1.08689,-0.0150015,0.414848,0.964312
IMU,-2.54869,1.43525,-2.06031,-1.08789,-0.0125809,0.415394,0.963126
IMU,-2.53195,1.3216,-2.05851,-1.08876,-0.0102378,0.416033,0.961766
IMU,-2.51669,1.22769,-2.05104,-1.08952,-0.00829488,0.416771,0.96062
IMU,-2.51909,1.1598,-2.08035,-1.09016,-0.00694589,0.41786,0.959523
IMU,-2.52088,1.11883,-2.16678,-1.09049,-0.00634704,0.419257,0.958501
IMU,-2.47243,1.11016,-2.29688,-1.09059,-0.00648176,0.420968,0.957589
IMU,-2.57651,1.5462,-2.05223,-1.08689,-0.0150015,0.414848,0.964312
IMU,-2.39258,1.09191,-2.44133,-1.09071,-0.00739848,0.422964,0.956482
IMU,-2.31422,1.08145,-2.58219,-1.09102,-0.00859419,0.425171,0.95529
IMU,-2.2254,1.09969,-2.71498,-1.09133,-0.00998484,0.427123,0.953941
